t,p,conc
0.9932885906047786,0.8915094339622641,0.5256305241325864
0.9932885906047786,0.8962264150943396,0.5331719250453261
0.9932885906047786,0.9009433962264151,0.5407133259580655
0.9932885906047786,0.9056603773584906,0.5482547268708052
0.9932885906047786,0.910377358490566,0.5557961277835448
0.9932885906047786,0.9150943396226415,0.5633375286962844
0.9932885906047786,0.9198113207547169,0.570878929609024
0.9932885906047786,0.9245283018867925,0.5784203305217637
0.9932885906047786,0.9292452830188679,0.5859617314345031
0.9932885906047786,0.9339622641509434,0.5935031323472428
0.9932885906047786,0.9386792452830188,0.6010445332599824
0.9932885906047786,0.9433962264150944,0.6085859341727221
0.9932885906047786,0.9481132075471698,0.6161273350854616
0.9932885906047786,0.9528301886792453,0.6236687359982013
0.9932885906047786,0.9575471698113207,0.6312101369109409
0.9932885906047786,0.9622641509433962,0.6387515378236804
0.9932885906047786,0.9669811320754716,0.64629293873642
0.9932885906047786,0.9716981132075472,0.6538343396491597
0.9932885906047786,0.9764150943396226,0.6613757405618992
0.9932885906047786,0.9811320754716981,0.6689171414746389
0.9932885906047786,0.9858490566037735,0.6764585423873785
0.9932885906047786,0.9905660377358491,0.6839999433001182
0.9932885906047786,0.9952830188679245,0.6915413442128576
0.9932885906047786,1.0,0.6990827451255973
1.0201342281886645,0.25,-0.5
1.0201342281886645,0.25471698113207547,-0.49253052613634113
1.0201342281886645,0.25943396226415094,-0.4850610522726824
1.0201342281886645,0.2641509433962264,-0.4775915784090236
1.0201342281886645,0.2688679245283019,-0.4701221045453648
1.0201342281886645,0.27358490566037735,-0.462652630681706
1.0201342281886645,0.2783018867924528,-0.4551831568180472
1.0201342281886645,0.2830188679245283,-0.4477136829543884
1.0201342281886645,0.28773584905660377,-0.4402442090907296
1.0201342281886645,0.29245283018867924,-0.4327747352270708
1.0201342281886645,0.2971698113207547,-0.425305261363412
1.0201342281886645,0.3018867924528302,-0.41783578749975325
1.0201342281886645,0.30660377358490565,-0.41036631363609444
1.0201342281886645,0.3113207547169811,-0.40289683977243557
1.0201342281886645,0.3160377358490566,-0.3954273659087768
1.0201342281886645,0.32075471698113206,-0.38795789204511805
1.0201342281886645,0.32547169811320753,-0.38048841818145923
1.0201342281886645,0.330188679245283,-0.37301894431780036
1.0201342281886645,0.33490566037735847,-0.36554947045414166
1.0201342281886645,0.33962264150943394,-0.35807999659048284
1.0201342281886645,0.3443396226415094,-0.350610522726824
1.0201342281886645,0.3490566037735849,-0.3431410488631652
1.0201342281886645,0.35377358490566035,-0.33567157499950645
1.0201342281886645,0.3584905660377358,-0.32820210113584763
1.0201342281886645,0.3632075471698113,-0.3207326272721889
1.0201342281886645,0.3679245283018868,-0.31326315340852995
1.0201342281886645,0.37264150943396224,-0.30579367954487124
1.0201342281886645,0.37735849056603776,-0.2983242056812123
1.0201342281886645,0.3820754716981132,-0.29085473181755367
1.0201342281886645,0.3867924528301887,-0.28338525795389474
1.0201342281886645,0.3915094339622641,-0.2759157840902361
1.0201342281886645,0.39622641509433965,-0.26844631022657717
1.0201342281886645,0.40094339622641506,-0.26097683636291846
1.0201342281886645,0.4056603773584906,-0.25350736249925954
1.0201342281886645,0.410377358490566,-0.2460378886356009
1.0201342281886645,0.41509433962264153,-0.23856841477194196
1.0201342281886645,0.41981132075471694,-0.23109894090828328
1.0201342281886645,0.42452830188679247,-0.22362946704462439
1.0201342281886645,0.4292452830188679,-0.21615999318096568
1.0201342281886645,0.4339622641509434,-0.20869051931730678
1.0201342281886645,0.4386792452830188,-0.2012210454536481
1.0201342281886645,0.44339622641509435,-0.1937515715899892
1.0201342281886645,0.44811320754716977,-0.1862820977263305
1.0201342281886645,0.4528301886792453,-0.1788126238626716
1.0201342281886645,0.4575471698113207,-0.1713431499990129
1.0201342281886645,0.46226415094339623,-0.163873676135354
1.0201342281886645,0.46698113207547165,-0.1564042022716953
1.0201342281886645,0.4716981132075472,-0.14893472840803643
1.0201342281886645,0.47641509433962265,-0.14146525454437767
1.0201342281886645,0.4811320754716981,-0.13399578068071882
1.0201342281886645,0.4858490566037736,-0.12652630681705998
1.0201342281886645,0.49056603773584906,-0.11905683295340122
1.0201342281886645,0.49528301886792453,-0.11158735908974249
1.0201342281886645,0.5,-0.10411788522608362
1.0201342281886645,0.5047169811320755,-0.09664841136242469
1.0201342281886645,0.5094339622641509,-0.08917893749876604
1.0201342281886645,0.5141509433962264,-0.08170946363510734
1.0201342281886645,0.5188679245283019,-0.07423998977144844
1.0201342281886645,0.5235849056603774,-0.06677051590778948
1.0201342281886645,0.5283018867924528,-0.059301042044130836
1.0201342281886645,0.5330188679245282,-0.05183156818047213
1.0201342281886645,0.5377358490566038,-0.04436209431681326
1.0201342281886645,0.5424528301886793,-0.036892620453154334
1.0201342281886645,0.5471698113207547,-0.02942314658949563
1.0201342281886645,0.5518867924528301,-0.021953672725836926
1.0201342281886645,0.5566037735849056,-0.014484198862178055
1.0201342281886645,0.5613207547169812,-0.0070147249985191285
1.0201342281886645,0.5660377358490566,0.0004547488651395204
1.0201342281886645,0.570754716981132,0.007924222728798225
1.0201342281886645,0.5754716981132075,0.015393696592457151
1.0201342281886645,0.5801886792452831,0.022863170456116078
1.0201342281886645,0.5849056603773585,0.030332644319774726
1.0201342281886645,0.5896226415094339,0.03780211818343343
1.0201342281886645,0.5943396226415094,0.0452715920470923
1.0201342281886645,0.5990566037735849,0.05274106591075123
1.0201342281886645,0.6037735849056604,0.06021053977440993
1.0201342281886645,0.6084905660377358,0.06768001363806864
1.0201342281886645,0.6132075471698113,0.07514948750172751
1.0201342281886645,0.6179245283018868,0.08261896136538643
1.0201342281886645,0.6226415094339622,0.09008843522904508
1.0201342281886645,0.6273584905660377,0.09755790909270379
1.0201342281886645,0.6320754716981132,0.10502738295636277
1.0201342281886645,0.6367924528301887,0.11249685682002156
1.0201342281886645,0.6415094339622641,0.11996633068368034
1.0201342281886645,0.6462264150943395,0.127435804547339
1.0201342281886645,0.6509433962264151,0.13490527841099792
1.0201342281886645,0.6556603773584906,0.14237475227465676
1.0201342281886645,0.660377358490566,0.14984422613831555
1.0201342281886645,0.6650943396226414,0.1573137000019742
1.0201342281886645,0.6698113207547169,0.16478317386563313
1.0201342281886645,0.6745283018867925,0.17225264772929197
1.0201342281886645,0.6792452830188679,0.1797221215929507
1.0201342281886645,0.6839622641509433,0.1871915954566094
1.0201342281886645,0.6886792452830188,0.19466106932026833
1.0201342281886645,0.6933962264150944,0.20213054318392712
1.0201342281886645,0.6981132075471698,0.2096000170475859
1.0201342281886645,0.7028301886792453,0.21706949091124475
1.0201342281886645,0.7075471698113207,0.22453896477490348
1.0201342281886645,0.7122641509433962,0.23200843863856233
1.0201342281886645,0.7169811320754718,0.23947791250222122
1.0201342281886645,0.7216981132075472,0.2469473863658799
1.0201342281886645,0.7264150943396226,0.2544168602295387
1.0201342281886645,0.7311320754716981,0.2618863340931975
1.0201342281886645,0.7358490566037736,0.26935580795685643
1.0201342281886645,0.7405660377358491,0.27682528182051513
1.0201342281886645,0.7452830188679245,0.2842947556841739
1.0201342281886645,0.75,0.29176422954783277
1.0201342281886645,0.7547169811320754,0.29923370341149147
1.0201342281886645,0.7594339622641509,0.3067031772751503
1.0201342281886645,0.7641509433962264,0.3141726511388091
1.0201342281886645,0.7688679245283019,0.3216421250024679
1.0201342281886645,0.7735849056603773,0.3291115988661267
1.0201342281886645,0.7783018867924528,0.33658107272978555
1.0201342281886645,0.7830188679245282,0.34405054659344425
1.0201342281886645,0.7877358490566038,0.35152002045710307
1.0201342281886645,0.7924528301886792,0.3589894943207619
1.0201342281886645,0.7971698113207547,0.3664589681844207
1.0201342281886645,0.8018867924528301,0.37392844204807946
1.0201342281886645,0.8066037735849056,0.3813979159117383
1.0201342281886645,0.8113207547169811,0.3888673897753971
1.0201342281886645,0.8160377358490566,0.39633686363905596
1.0201342281886645,0.820754716981132,0.4038063375027146
1.0201342281886645,0.8254716981132075,0.4112758113663735
1.0201342281886645,0.830188679245283,0.41874528523003224
1.0201342281886645,0.8349056603773585,0.4262147590936911
1.0201342281886645,0.8396226415094339,0.43368423295734987
1.0201342281886645,0.8443396226415094,0.44115370682100874
1.0201342281886645,0.8490566037735848,0.4486231806846674
1.0201342281886645,0.8537735849056604,0.45609265454832626
1.0201342281886645,0.8584905660377359,0.4635621284119852
1.0201342281886645,0.8632075471698113,0.4710316022756439
1.0201342281886645,0.8679245283018868,0.4785010761393027
1.0201342281886645,0.8726415094339622,0.4859705500029615
1.0201342281886645,0.8773584905660378,0.49344002386662034
1.0201342281886645,0.8820754716981132,0.500909497730279
1.0201342281886645,0.8867924528301887,0.508378971593938
1.0201342281886645,0.8915094339622641,0.5158484454575967
1.0201342281886645,0.8962264150943396,0.5233179193212556
1.0201342281886645,0.9009433962264151,0.5307873931849143
1.0201342281886645,0.9056603773584906,0.5382568670485731
1.0201342281886645,0.910377358490566,0.5457263409122318
1.0201342281886645,0.9150943396226415,0.5531958147758907
1.0201342281886645,0.9198113207547169,0.5606652886395495
1.0201342281886645,0.9245283018867925,0.5681347625032084
1.0201342281886645,0.9292452830188679,0.5756042363668671
1.0201342281886645,0.9339622641509434,0.5830737102305259
1.0201342281886645,0.9386792452830188,0.5905431840941846
1.0201342281886645,0.9433962264150944,0.5980126579578435
1.0201342281886645,0.9481132075471698,0.6054821318215022
1.0201342281886645,0.9528301886792453,0.6129516056851612
1.0201342281886645,0.9575471698113207,0.6204210795488199
1.0201342281886645,0.9622641509433962,0.6278905534124787
1.0201342281886645,0.9669811320754716,0.6353600272761374
1.0201342281886645,0.9716981132075472,0.6428295011397963
1.0201342281886645,0.9764150943396226,0.650298975003455
1.0201342281886645,0.9811320754716981,0.6577684488671139
1.0201342281886645,0.9858490566037735,0.6652379227307726
1.0201342281886645,0.9905660377358491,0.6727073965944315
1.0201342281886645,0.9952830188679245,0.6801768704580902
1.0201342281886645,1.0,0.6876463443217491
1.0469798657725504,0.25,-0.5
1.0469798657725504,0.25471698113207547,-0.49260224116836504
1.0469798657725504,0.25943396226415094,-0.4852044823367302
1.0469798657725504,0.2641509433962264,-0.47780672350509523
1.0469798657725504,0.2688679245283019,-0.47040896467346033
1.0469798657725504,0.27358490566037735,-0.46301120584182537
1.0469798657725504,0.2783018867924528,-0.4556134470101905
1.0469798657725504,0.2830188679245283,-0.44821568817855556
1.0469798657725504,0.28773584905660377,-0.44081792934692066
1.0469798657725504,0.29245283018867924,-0.4334201705152857
1.0469798657725504,0.2971698113207547,-0.42602241168365085
1.0469798657725504,0.3018867924528302,-0.4186246528520159
1.0469798657725504,0.30660377358490565,-0.411226894020381
1.0469798657725504,0.3113207547169811,-0.403829135188746
1.0469798657725504,0.3160377358490566,-0.3964313763571112
1.0469798657725504,0.32075471698113206,-0.38903361752547627
1.0469798657725504,0.32547169811320753,-0.3816358586938413
1.0469798657725504,0.330188679245283,-0.37423809986220635
1.0469798657725504,0.33490566037735847,-0.3668403410305715
1.0469798657725504,0.33962264150943394,-0.3594425821989366
1.0469798657725504,0.3443396226415094,-0.3520448233673017
1.0469798657725504,0.3490566037735849,-0.3446470645356667
1.0469798657725504,0.35377358490566035,-0.33724930570403183
1.0469798657725504,0.3584905660377358,-0.32985154687239693
1.0469798657725504,0.3632075471698113,-0.32245378804076197
1.0469798657725504,0.3679245283018868,-0.31505602920912695
1.0469798657725504,0.37264150943396224,-0.30765827037749216
1.0469798657725504,0.37735849056603776,-0.30026051154585714
1.0469798657725504,0.3820754716981132,-0.29286275271422235
1.0469798657725504,0.3867924528301887,-0.2854649938825873
1.0469798657725504,0.3915094339622641,-0.2780672350509525
1.0469798657725504,0.39622641509433965,-0.2706694762193175
1.0469798657725504,0.40094339622641506,-0.2632717173876826
1.0469798657725504,0.4056603773584906,-0.25587395855604766
1.0469798657725504,0.410377358490566,-0.24847619972441282
1.0469798657725504,0.41509433962264153,-0.2410784408927778
1.0469798657725504,0.41981132075471694,-0.233680682061143
1.0469798657725504,0.42452830188679247,-0.22628292322950797
1.0469798657725504,0.4292452830188679,-0.21888516439787317
1.0469798657725504,0.4339622641509434,-0.21148740556623813
1.0469798657725504,0.4386792452830188,-0.20408964673460334
1.0469798657725504,0.44339622641509435,-0.19669188790296832
1.0469798657725504,0.44811320754716977,-0.1892941290713335
1.0469798657725504,0.4528301886792453,-0.18189637023969848
1.0469798657725504,0.4575471698113207,-0.17449861140806366
1.0469798657725504,0.46226415094339623,-0.16710085257642865
1.0469798657725504,0.46698113207547165,-0.15970309374479383
1.0469798657725504,0.4716981132075472,-0.1523053349131588
1.0469798657725504,0.47641509433962265,-0.14490757608152396
1.0469798657725504,0.4811320754716981,-0.13750981724988898
1.0469798657725504,0.4858490566037736,-0.13011205841825402
1.0469798657725504,0.49056603773584906,-0.12271429958661914
1.0469798657725504,0.49528301886792453,-0.11531654075498429
1.0469798657725504,0.5,-0.1079187819233493
1.0469798657725504,0.5047169811320755,-0.10052102309171426
1.0469798657725504,0.5094339622641509,-0.0931232642600795
1.0469798657725504,0.5141509433962264,-0.08572550542844465
1.0469798657725504,0.5188679245283019,-0.07832774659680966
1.0469798657725504,0.5235849056603774,-0.07092998776517459
1.0469798657725504,0.5283018867924528,-0.06353222893353982
1.0469798657725504,0.5330188679245282,-0.056134470101904976
1.0469798657725504,0.5377358490566038,-0.04873671127026996
1.0469798657725504,0.5424528301886793,-0.041338952438634946
1.0469798657725504,0.5471698113207547,-0.03394119360700015
1.0469798657725504,0.5518867924528301,-0.026543434775365304
1.0469798657725504,0.5566037735849056,-0.01914567594373029
1.0469798657725504,0.5613207547169812,-0.011747917112095274
1.0469798657725504,0.5660377358490566,-0.004350158280460481
1.0469798657725504,0.570754716981132,0.0030476005511743676
1.0469798657725504,0.5754716981132075,0.010445359382809327
1.0469798657725504,0.5801886792452831,0.017843118214444398
1.0469798657725504,0.5849056603773585,0.02524087704607919
1.0469798657725504,0.5896226415094339,0.032638635877713984
1.0469798657725504,0.5943396226415094,0.040036394709349
1.0469798657725504,0.5990566037735849,0.04743415354098407
1.0469798657725504,0.6037735849056604,0.05483191237261886
1.0469798657725504,0.6084905660377358,0.062229671204253656
1.0469798657725504,0.6132075471698113,0.06962743003588867
1.0469798657725504,0.6179245283018868,0.07702518886752374
1.0469798657725504,0.6226415094339622,0.08442294769915853
1.0469798657725504,0.6273584905660377,0.09182070653079333
1.0469798657725504,0.6320754716981132,0.0992184653624284
1.0469798657725504,0.6367924528301887,0.10661622419406333
1.0469798657725504,0.6415094339622641,0.1140139830256982
1.0469798657725504,0.6462264150943395,0.121411741857333
1.0469798657725504,0.6509433962264151,0.12880950068896807
1.0469798657725504,0.6556603773584906,0.136207259520603
1.0469798657725504,0.660377358490566,0.14360501835223788
1.0469798657725504,0.6650943396226414,0.15100277718387267
1.0469798657725504,0.6698113207547169,0.15840053601550774
1.0469798657725504,0.6745283018867925,0.16579829484714267
1.0469798657725504,0.6792452830188679,0.17319605367877755
1.0469798657725504,0.6839622641509433,0.18059381251041234
1.0469798657725504,0.6886792452830188,0.18799157134204741
1.0469798657725504,0.6933962264150944,0.19538933017368235
1.0469798657725504,0.6981132075471698,0.20278708900531722
1.0469798657725504,0.7028301886792453,0.21018484783695215
1.0469798657725504,0.7075471698113207,0.21758260666858703
1.0469798657725504,0.7122641509433962,0.22498036550022202
1.0469798657725504,0.7169811320754718,0.232378124331857
1.0469798657725504,0.7216981132075472,0.23977588316349183
1.0469798657725504,0.7264150943396226,0.2471736419951267
1.0469798657725504,0.7311320754716981,0.25457140082676166
1.0469798657725504,0.7358490566037736,0.2619691596583967
1.0469798657725504,0.7405660377358491,0.26936691849003147
1.0469798657725504,0.7452830188679245,0.2767646773216664
1.0469798657725504,0.75,0.2841624361533014
1.0469798657725504,0.7547169811320754,0.29156019498493624
1.0469798657725504,0.7594339622641509,0.2989579538165712
1.0469798657725504,0.7641509433962264,0.30635571264820605
1.0469798657725504,0.7688679245283019,0.313753471479841
1.0469798657725504,0.7735849056603773,0.3211512303114759
1.0469798657725504,0.7783018867924528,0.3285489891431108
1.0469798657725504,0.7830188679245282,0.3359467479747457
1.0469798657725504,0.7877358490566038,0.3433445068063806
1.0469798657725504,0.7924528301886792,0.3507422656380156
1.0469798657725504,0.7971698113207547,0.35814002446965054
1.0469798657725504,0.8018867924528301,0.3655377833012854
1.0469798657725504,0.8066037735849056,0.37293554213292035
1.0469798657725504,0.8113207547169811,0.38033330096455525
1.0469798657725504,0.8160377358490566,0.38773105979619016
1.0469798657725504,0.820754716981132,0.39512881862782506
1.0469798657725504,0.8254716981132075,0.4025265774594601
1.0469798657725504,0.830188679245283,0.40992433629109487
1.0469798657725504,0.8349056603773585,0.4173220951227299
1.0469798657725504,0.8396226415094339,0.4247198539543647
1.0469798657725504,0.8443396226415094,0.4321176127859997
1.0469798657725504,0.8490566037735848,0.4395153716176346
1.0469798657725504,0.8537735849056604,0.4469131304492695
1.0469798657725504,0.8584905660377359,0.4543108892809046
1.0469798657725504,0.8632075471698113,0.4617086481125394
1.0469798657725504,0.8679245283018868,0.4691064069441744
1.0469798657725504,0.8726415094339622,0.47650416577580923
1.0469798657725504,0.8773584905660378,0.4839019246074442
1.0469798657725504,0.8820754716981132,0.49129968343907904
1.0469798657725504,0.8867924528301887,0.498697442270714
1.0469798657725504,0.8915094339622641,0.5060952011023488
1.0469798657725504,0.8962264150943396,0.5134929599339838
1.0469798657725504,0.9009433962264151,0.5208907187656187
1.0469798657725504,0.9056603773584906,0.5282884775972537
1.0469798657725504,0.910377358490566,0.5356862364288886
1.0469798657725504,0.9150943396226415,0.5430839952605235
1.0469798657725504,0.9198113207547169,0.5504817540921584
1.0469798657725504,0.9245283018867925,0.5578795129237933
1.0469798657725504,0.9292452830188679,0.5652772717554282
1.0469798657725504,0.9339622641509434,0.5726750305870631
1.0469798657725504,0.9386792452830188,0.580072789418698
1.0469798657725504,0.9433962264150944,0.5874705482503331
1.0469798657725504,0.9481132075471698,0.5948683070819679
1.0469798657725504,0.9528301886792453,0.6022660659136029
1.0469798657725504,0.9575471698113207,0.6096638247452377
1.0469798657725504,0.9622641509433962,0.6170615835768727
1.0469798657725504,0.9669811320754716,0.6244593424085075
1.0469798657725504,0.9716981132075472,0.6318571012401425
1.0469798657725504,0.9764150943396226,0.6392548600717773
1.0469798657725504,0.9811320754716981,0.6466526189034124
1.0469798657725504,0.9858490566037735,0.6540503777350472
1.0469798657725504,0.9905660377358491,0.6614481365666822
1.0469798657725504,0.9952830188679245,0.6688458953983171
1.0469798657725504,1.0,0.676243654229952
1.0738255033564363,0.25,-0.5
1.0738255033564363,0.25471698113207547,-0.4926736833099996
1.0738255033564363,0.25943396226415094,-0.4853473666199993
1.0738255033564363,0.2641509433962264,-0.47802104992999894
1.0738255033564363,0.2688679245283019,-0.47069473323999855
1.0738255033564363,0.27358490566037735,-0.46336841654999816
1.0738255033564363,0.2783018867924528,-0.45604209985999783
1.0738255033564363,0.2830188679245283,-0.4487157831699975
1.0738255033564363,0.28773584905660377,-0.4413894664799971
1.0738255033564363,0.29245283018867924,-0.4340631497899967
1.0738255033564363,0.2971698113207547,-0.4267368330999964
1.0738255033564363,0.3018867924528302,-0.41941051640999605
1.0738255033564363,0.30660377358490565,-0.41208419971999566
1.0738255033564363,0.3113207547169811,-0.40475788302999527
1.0738255033564363,0.3160377358490566,-0.39743156633999493
1.0738255033564363,0.32075471698113206,-0.3901052496499946
1.0738255033564363,0.32547169811320753,-0.3827789329599942
1.0738255033564363,0.330188679245283,-0.3754526162699938
1.0738255033564363,0.33490566037735847,-0.3681262995799935
1.0738255033564363,0.33962264150943394,-0.36079998288999315
1.0738255033564363,0.3443396226415094,-0.35347366619999276
1.0738255033564363,0.3490566037735849,-0.3461473495099924
1.0738255033564363,0.35377358490566035,-0.3388210328199921
1.0738255033564363,0.3584905660377358,-0.3314947161299917
1.0738255033564363,0.3632075471698113,-0.3241683994399913
1.0738255033564363,0.3679245283018868,-0.31684208274999087
1.0738255033564363,0.37264150943396224,-0.30951576605999065
1.0738255033564363,0.37735849056603776,-0.30218944936999015
1.0738255033564363,0.3820754716981132,-0.29486313267998987
1.0738255033564363,0.3867924528301887,-0.2875368159899894
1.0738255033564363,0.3915094339622641,-0.2802104992999892
1.0738255033564363,0.39622641509433965,-0.2728841826099887
1.0738255033564363,0.40094339622641506,-0.2655578659199884
1.0738255033564363,0.4056603773584906,-0.258231549229988
1.0738255033564363,0.410377358490566,-0.25090523253998775
1.0738255033564363,0.41509433962264153,-0.24357891584998725
1.0738255033564363,0.41981132075471694,-0.236252599159987
1.0738255033564363,0.42452830188679247,-0.22892628246998653
1.0738255033564363,0.4292452830188679,-0.2215999657799863
1.0738255033564363,0.4339622641509434,-0.21427364908998583
1.0738255033564363,0.4386792452830188,-0.20694733239998558
1.0738255033564363,0.44339622641509435,-0.1996210157099851
1.0738255033564363,0.44811320754716977,-0.19229469901998486
1.0738255033564363,0.4528301886792453,-0.1849683823299844
1.0738255033564363,0.4575471698113207,-0.17764206563998414
1.0738255033564363,0.46226415094339623,-0.17031574894998366
1.0738255033564363,0.46698113207547165,-0.1629894322599834
1.0738255033564363,0.4716981132075472,-0.15566311556998297
1.0738255033564363,0.47641509433962265,-0.14833679887998266
1.0738255033564363,0.4811320754716981,-0.14101048218998224
1.0738255033564363,0.4858490566037736,-0.13368416549998183
1.0738255033564363,0.49056603773584906,-0.12635784880998152
1.0738255033564363,0.49528301886792453,-0.11903153211998121
1.0738255033564363,0.5,-0.1117052154299808
1.0738255033564363,0.5047169811320755,-0.1043788987399803
1.0738255033564363,0.5094339622641509,-0.09705258204998007
1.0738255033564363,0.5141509433962264,-0.0897262653599798
1.0738255033564363,0.5188679245283019,-0.08239994866997935
1.0738255033564363,0.5235849056603774,-0.07507363197997885
1.0738255033564363,0.5283018867924528,-0.06774731528997863
1.0738255033564363,0.5330188679245282,-0.06042099859997835
1.0738255033564363,0.5377358490566038,-0.0530946819099779
1.0738255033564363,0.5424528301886793,-0.0457683652199774
1.0738255033564363,0.5471698113207547,-0.03844204852997718
1.0738255033564363,0.5518867924528301,-0.0311157318399769
1.0738255033564363,0.5566037735849056,-0.023789415149976456
1.0738255033564363,0.5613207547169812,-0.016463098459975956
1.0738255033564363,0.5660377358490566,-0.009136781769975733
1.0738255033564363,0.570754716981132,-0.001810465079975454
1.0738255033564363,0.5754716981132075,0.005515851610024991
1.0738255033564363,0.5801886792452831,0.012842168300025492
1.0738255033564363,0.5849056603773585,0.020168484990025715
1.0738255033564363,0.5896226415094339,0.027494801680025993
1.0738255033564363,0.5943396226415094,0.03482111837002644
1.0738255033564363,0.5990566037735849,0.04214743506002694
1.0738255033564363,0.6037735849056604,0.04947375175002716
1.0738255033564363,0.6084905660377358,0.056800068440027385
1.0738255033564363,0.6132075471698113,0.06412638513002789
1.0738255033564363,0.6179245283018868,0.07145270182002833
1.0738255033564363,0.6226415094339622,0.07877901851002861
1.0738255033564363,0.6273584905660377,0.08610533520002883
1.0738255033564363,0.6320754716981132,0.09343165189002933
1.0738255033564363,0.6367924528301887,0.10075796858002975
1.0738255033564363,0.6415094339622641,0.10808428527003006
1.0738255033564363,0.6462264150943395,0.11541060196003028
1.0738255033564363,0.6509433962264151,0.12273691865003078
1.0738255033564363,0.6556603773584906,0.1300632353400312
1.0738255033564363,0.660377358490566,0.1373895520300315
1.0738255033564363,0.6650943396226414,0.14471586872003173
1.0738255033564363,0.6698113207547169,0.15204218541003223
1.0738255033564363,0.6745283018867925,0.15936850210003264
1.0738255033564363,0.6792452830188679,0.16669481879003295
1.0738255033564363,0.6839622641509433,0.17402113548003317
1.0738255033564363,0.6886792452830188,0.18134745217003367
1.0738255033564363,0.6933962264150944,0.18867376886003404
1.0738255033564363,0.6981132075471698,0.1960000855500344
1.0738255033564363,0.7028301886792453,0.20332640224003476
1.0738255033564363,0.7075471698113207,0.21065271893003512
1.0738255033564363,0.7122641509433962,0.21797903562003548
1.0738255033564363,0.7169811320754718,0.22530535231003596
1.0738255033564363,0.7216981132075472,0.2326316690000362
1.0738255033564363,0.7264150943396226,0.23995798569003657
1.0738255033564363,0.7311320754716981,0.24728430238003693
1.0738255033564363,0.7358490566037736,0.2546106190700374
1.0738255033564363,0.7405660377358491,0.2619369357600376
1.0738255033564363,0.7452830188679245,0.269263252450038
1.0738255033564363,0.75,0.2765895691400384
1.0738255033564363,0.7547169811320754,0.28391588583003874
1.0738255033564363,0.7594339622641509,0.2912422025200391
1.0738255033564363,0.7641509433962264,0.29856851921003946
1.0738255033564363,0.7688679245283019,0.30589483590003985
1.0738255033564363,0.7735849056603773,0.3132211525900402
1.0738255033564363,0.7783018867924528,0.3205474692800405
1.0738255033564363,0.7830188679245282,0.3278737859700409
1.0738255033564363,0.7877358490566038,0.3352001026600413
1.0738255033564363,0.7924528301886792,0.34252641935004163
1.0738255033564363,0.7971698113207547,0.34985273604004197
1.0738255033564363,0.8018867924528301,0.35717905273004236
1.0738255033564363,0.8066037735849056,0.36450536942004275
1.0738255033564363,0.8113207547169811,0.371831686110043
1.0738255033564363,0.8160377358490566,0.3791580028000434
1.0738255033564363,0.820754716981132,0.38648431949004375
1.0738255033564363,0.8254716981132075,0.3938106361800442
1.0738255033564363,0.830188679245283,0.4011369528700445
1.0738255033564363,0.8349056603773585,0.40846326956004486
1.0738255033564363,0.8396226415094339,0.4157895862500452
1.0738255033564363,0.8443396226415094,0.42311590294004564
1.0738255033564363,0.8490566037735848,0.430442219630046
1.0738255033564363,0.8537735849056604,0.4377685363200463
1.0738255033564363,0.8584905660377359,0.4450948530100468
1.0738255033564363,0.8632075471698113,0.4524211697000471
1.0738255033564363,0.8679245283018868,0.4597474863900475
1.0738255033564363,0.8726415094339622,0.46707380308004776
1.0738255033564363,0.8773584905660378,0.47440011977004826
1.0738255033564363,0.8820754716981132,0.48172643646004853
1.0738255033564363,0.8867924528301887,0.4890527531500489
1.0738255033564363,0.8915094339622641,0.4963790698400492
1.0738255033564363,0.8962264150943396,0.5037053865300497
1.0738255033564363,0.9009433962264151,0.51103170322005
1.0738255033564363,0.9056603773584906,0.5183580199100504
1.0738255033564363,0.910377358490566,0.5256843366000507
1.0738255033564363,0.9150943396226415,0.5330106532900512
1.0738255033564363,0.9198113207547169,0.5403369699800514
1.0738255033564363,0.9245283018867925,0.5476632866700518
1.0738255033564363,0.9292452830188679,0.5549896033600521
1.0738255033564363,0.9339622641509434,0.5623159200500526
1.0738255033564363,0.9386792452830188,0.5696422367400529
1.0738255033564363,0.9433962264150944,0.5769685534300533
1.0738255033564363,0.9481132075471698,0.5842948701200535
1.0738255033564363,0.9528301886792453,0.591621186810054
1.0738255033564363,0.9575471698113207,0.5989475035000543
1.0738255033564363,0.9622641509433962,0.6062738201900547
1.0738255033564363,0.9669811320754716,0.613600136880055
1.0738255033564363,0.9716981132075472,0.6209264535700555
1.0738255033564363,0.9764150943396226,0.6282527702600558
1.0738255033564363,0.9811320754716981,0.6355790869500562
1.0738255033564363,0.9858490566037735,0.6429054036400564
1.0738255033564363,0.9905660377358491,0.6502317203300569
1.0738255033564363,0.9952830188679245,0.6575580370200572
1.0738255033564363,1.0,0.6648843537100576
1.1006711409403223,0.25,-0.5
1.1006711409403223,0.25471698113207547,-0.4927447953787755
1.1006711409403223,0.25943396226415094,-0.4854895907575511
1.1006711409403223,0.2641509433962264,-0.4782343861363267
1.1006711409403223,0.2688679245283019,-0.4709791815151022
1.1006711409403223,0.27358490566037735,-0.46372397689387773
1.1006711409403223,0.2783018867924528,-0.4564687722726533
1.1006711409403223,0.2830188679245283,-0.4492135676514289
1.1006711409403223,0.28773584905660377,-0.4419583630302044
1.1006711409403223,0.29245283018867924,-0.43470315840897994
1.1006711409403223,0.2971698113207547,-0.4274479537877555
